Series_reference,period,Data_value,STATUS,Units,lon,lat,Magnitude,Subject,Series_title_1,Series_title_2,class_prob,Series_title_4,Series_title_5,subset,start_date,end_date,EO_DATA,EO_STATUS
SNEA.S1NB0200MS111C4,2010.03,1785,FINAL,Dollars,37.33,-0.98,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-02,2021-03-02,"[0.20176222536784383, 0.028606002544584563, 0.3431505408632296, 0.25101010147765024, 0.6482723164513738, 0.7791308967590105, 0.8493800378251691, 0.8490296448988138, 0.03153827202939419, 0.9776870486665968]",complete
SNEA.S1NB0200MS111C4,2011.03,1935,FINAL,Dollars,37.04,-0.97,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-03,2021-03-03,"[0.022634028855259558, 0.2681615537226304, 0.7848428866283608, 0.8885425096206006, 0.8236807856680649, 0.13366747122576472, 0.5545784545177521, 0.4554457029060136, 0.8944984852621415, 0.5987889105895872]",complete
SNEA.S1NB0200MS111C4,2012.03,1889,FINAL,Dollars,37.04,-0.97,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-04,2021-03-04,"[0.46333806206566064, 0.5395082975642297, 0.5098538754746024, 0.7622967895453023, 0.5832364005194922, 0.7225321592219954, 0.0470136120300888, 0.39042300182985135, 0.4744162691988433, 0.2804871472955759]",complete
SNEA.S1NB0200MS111C4,2013.03,2071,FINAL,Dollars,37.11,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-05,2021-03-05,"[0.9620886052733058, 0.567239401753661, 0.3534707485972287, 0.9055118516195834, 0.018350264691970652, 0.8056668940302484, 0.49539252168135084, 0.717629835991653, 0.4759623515203196, 0.9806106401286687]",complete
SNEA.S1NB0200MS111C4,2014.03,2217,FINAL,Dollars,37.02,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-06,2021-03-06,"[0.25046564350947986, 0.028814723868527792, 0.33992361782204084, 0.6868182209094904, 0.5668492168636605, 0.34124370182668307, 0.03510961867747675, 0.13125494001401827, 0.7886645243160019, 0.452123375111514]",complete
SNEA.S1NB0200MS111C4,2015.03,2674,FINAL,Dollars,37.11,-0.9,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-07,2021-03-07,"[0.6672619093712112, 0.5322443616250907, 0.7170638605832386, 0.7056187683053627, 0.10957070899363541, 0.11736320342089013, 0.10534051005512224, 0.9842240972154901, 0.3045868389373715, 0.8348001017224312]",complete
SNEA.S1NB0200MS111C4,2016.03,2339,FINAL,Dollars,37.11,-0.9,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-08,2021-03-08,"[0.193600786754058, 0.6470400555246455, 0.44240332266876403, 0.8929958579719449, 0.19547156367013518, 0.8381692402103003, 0.14041314954434725, 0.21477112360046546, 0.06600810722301931, 0.48437418036167756]",complete
SNEA.S1NB0200MS111C4,2017.03,2560,FINAL,Dollars,37.02,-0.87,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-09,2021-03-09,"[0.5856335653210631, 0.6087353915785433, 0.5614213917635739, 0.9135079769479796, 0.13874113256031673, 0.15555731444437215, 0.8538015273214176, 0.05778950195238064, 0.5552363584793765, 0.8759029057990737]",complete
SNEA.S1NB0200MS111C4,2018.03,2717,FINAL,Dollars,37.01,-0.86,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-10,2021-03-10,"[0.31064617369764524, 0.9018886670543758, 0.6905833877915943, 0.3136300049606956, 0.5463605286938623, 0.6978408664766462, 0.5110924701116173, 0.39805630175321527, 0.8530845795982392, 0.2643279270187613]",complete
SNEA.S1NB0200MS111C4,2019.03,1710,REVISED,Dollars,37.01,-0.86,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-11,2021-03-11,"[0.2638604946580112, 0.24665413577805617, 0.6905052671911479, 0.8674587298481486, 0.1494703667863163, 0.17984439989937295, 0.13502417997728, 0.09536801562033204, 0.27177253159515335, 0.9989919257467447]",complete
SNEA.S1NB0200MS111C4,2020.03,1620,FINAL,Dollars,37.0,-0.86,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-12,2021-03-12,"[0.23428113557918806, 0.5281993561666378, 0.46457504880873624, 0.28783905673085697, 0.27534115601818654, 0.5196565281230133, 0.3487180147267339, 0.1959316173624044, 0.4582861423318998, 0.7044899985785148]",complete
SNEA.S1NB0200MS111C4,2021.03,1725,REVISED,Dollars,37.0,-0.86,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-13,2021-03-13,"[0.0674503490073064, 0.8942756792979282, 0.3731974700240285, 0.831803564744491, 0.6859986840896485, 0.2356662600590047, 0.6231159623174504, 0.41774879492358385, 0.007007705711417178, 0.37796739838932036]",complete
SNEA.S1NB0200MS111C4,2022.03,1711,REVISED,Dollars,36.99,-0.85,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-14,2021-03-14,"[0.09606199627837864, 0.21215580993111438, 0.45114349766566775, 0.4186679269886324, 0.4075356639973746, 0.15716373420839236, 0.2607484889825823, 0.6310104247571088, 0.4112536928903596, 0.6068053434543822]",complete
SNEA.S1NB0200MS111C4,2023.03,2005,FINAL,Dollars,37.13,-0.89,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,Local government control,training,2020-03-15,2021-03-15,"[0.5172571319394946, 0.23753461519216024, 0.6613446910253233, 0.8463297024642391, 0.6633234548335851, 0.17044531370395233, 0.5764930844798, 0.9272972638392736, 0.6904839337848376, 0.2940566915372531]",complete
SNEA.S1NB0200MS111C9,1999.03,23194,FINAL,Dollars,36.99,-0.89,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-16,2021-03-16,"[0.7386332350382786, 0.5157518257379875, 0.040899809514235885, 0.356970838384259, 0.311684058636599, 0.881168581384458, 0.665206179889637, 0.47205118187727046, 0.9049818534499997, 0.7102458784683775]",complete
SNEA.S1NB0200MS111C9,2000.03,26469,FINAL,Dollars,37.06,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-17,2021-03-17,"[0.09261245105135818, 0.604644050635768, 0.9093153485315396, 0.9416956528616172, 0.8506301883462571, 0.32163039457681486, 0.07773661136626131, 0.8547479968817998, 0.6186315852855985, 0.49153112290509726]",complete
SNEA.S1NB0200MS111C9,2001.03,28669,FINAL,Dollars,37.06,-0.9,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-18,2021-03-18,"[0.9397759831920895, 0.21507695354366763, 0.21581123627955223, 0.8215110124451649, 0.2767532591718207, 0.9934802274608273, 0.7339537971633251, 0.051395324772876005, 0.1558506238341173, 0.7385517001344758]",complete
SNEA.S1NB0200MS111C9,2002.03,31409,FINAL,Dollars,37.05,-0.89,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-19,2021-03-19,"[0.4175671720152282, 0.9382258037672586, 0.452225578820051, 0.8518466815075375, 0.03265640752119148, 0.5297983532510356, 0.8839185280416837, 0.8002900503148153, 0.9660227815627249, 0.8929411077718713]",complete
SNEA.S1NB0200MS111C9,2003.03,33700,FINAL,Dollars,37.05,-0.89,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-20,2021-03-20,"[0.46827945687578365, 0.6763257676790168, 0.9466918309412261, 0.7502691860138881, 0.5918371087414488, 0.20284426468986394, 0.21740690621020498, 0.10668095503227426, 0.40104031410396823, 0.20414619478960527]",complete
SNEA.S1NB0200MS111C9,2004.03,35157,FINAL,Dollars,36.99,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-21,2021-03-21,"[0.08942335314792882, 0.29788379181436964, 0.2998714247301474, 0.2732874447213135, 0.3013759098319929, 0.04068197132623863, 0.3488872405507355, 0.5241175369837099, 0.7091862346058322, 0.6711816581286313]",complete
SNEA.S1NB0200MS111C9,2005.03,38002,FINAL,Dollars,37.09,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-22,2021-03-22,"[0.6525704514262157, 0.5219749075618757, 0.2633777457313732, 0.9289022356305731, 0.9109065670387518, 0.36467709860420916, 0.4679544333256652, 0.6697236638524326, 0.48168325870950635, 0.6624802964961445]",complete
SNEA.S1NB0200MS111C9,2006.03,39218,FINAL,Dollars,37.05,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-23,2021-03-23,"[0.222421970714332, 0.9236394278129292, 0.2760120395555782, 0.35611995715545475, 0.4196466116164811, 0.9904299519814426, 0.9356335345421851, 0.2906352211965466, 0.05583707925033088, 0.5179376568761525]",complete
SNEA.S1NB0200MS111C9,2007.03,41018,FINAL,Dollars,37.05,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-24,2021-03-24,"[0.15220245311395852, 0.25076733711268473, 0.3693531994056719, 0.05909436166909976, 0.589962157581305, 0.5849915968006838, 0.8841914913959485, 0.2053554525271637, 0.7581864369767889, 0.8533624257810584]",complete
SNEA.S1NB0200MS111C9,2008.03,45333,FINAL,Dollars,37.05,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-25,2021-03-25,"[0.3229971034748176, 0.7665271062564548, 0.7715125112804483, 0.8335101705140405, 0.5436685298591467, 0.3720555130848331, 0.3999382124482671, 0.4208692972862542, 0.6660406780710572, 0.44466171281680245]",complete
SNEA.S1NB0200MS111C9,2009.03,44063,REVISED,Dollars,37.05,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-26,2021-03-26,"[0.5202164174365854, 0.4365348374075064, 0.5365298896155031, 0.7649882834993899, 0.9472228273031174, 0.4213732742084759, 0.9340808878250488, 0.701239387570081, 0.7383642441429995, 0.8939110605382055]",complete
SNEA.S1NB0200MS111C9,2010.03,44362,REVISED,Dollars,37.05,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-27,2021-03-27,"[0.08520173666057729, 0.17771419082808504, 0.9501888069628338, 0.8205640513266468, 0.6948545619244103, 0.8791943967056972, 0.0945603276251753, 0.35668460865859053, 0.6145386572411204, 0.4286602099577642]",complete
SNEA.S1NB0200MS111C9,2011.03,46785,REVISED,Dollars,37.05,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-28,2021-03-28,"[0.4369279283434412, 0.13563313823934275, 0.07160186698805937, 0.9141252966477972, 0.20172490088505057, 0.48653758951734283, 0.25288305933826394, 0.16135189897660362, 0.3541772468020846, 0.9867880825573148]",complete
SNEA.S1NB0200MS111C9,2012.03,46283,REVISED,Dollars,37.05,-0.92,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-29,2021-03-29,"[0.4905321600887984, 0.5322369765864172, 0.2500148134902386, 0.03311228624955764, 0.3881600083534624, 0.8121382742334147, 0.5119403992963026, 0.7938197775198438, 0.5010793561028413, 0.3904089452943723]",complete
SNEA.S1NB0200MS111C9,2013.03,49000,REVISED,Dollars,37.05,-0.92,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-30,2021-03-30,"[0.040641077464167896, 0.1846324766992823, 0.6420159191001605, 0.22090195504771437, 0.019542878387093343, 0.8002539427159745, 0.03583409769594348, 0.20843892503743644, 0.4755639693346725, 0.022280860253055756]",complete
SNEA.S1NB0200MS111C9,2014.03,55204,REVISED,Dollars,37.05,-0.92,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-03-31,2021-03-31,"[0.5975550241511017, 0.634390840646754, 0.5548725047764304, 0.003228741490087339, 0.44035828308421465, 0.9257912073428478, 0.13519392029152333, 0.8356387257203632, 0.18720754618456847, 0.9283831514078856]",complete
SNEA.S1NB0200MS111C9,2015.03,56607,REVISED,Dollars,37.05,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-04-01,2021-04-01,"[0.7036970485399772, 0.47323019442030234, 0.4694677408001603, 0.8256073294879356, 0.41924992423579743, 0.08321828065760206, 0.5331127283421913, 0.7889223566925818, 0.8818170895736859, 0.7671855297917675]",complete
SNEA.S1NB0200MS111C9,2016.03,59342,REVISED,Dollars,37.05,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-04-02,2021-04-02,"[0.8886584099610008, 0.4411455955723491, 0.7881146495912803, 0.15001319553450665, 0.3197314974528581, 0.6854023150498587, 0.7047070116774584, 0.7866255977340109, 0.39481299124757174, 0.8129909700791804]",complete
SNEA.S1NB0200MS111C9,2017.03,63376,REVISED,Dollars,37.06,-0.9,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-04-03,2021-04-03,"[0.2693278383005513, 0.8497957033616609, 0.9933245001770805, 0.779153437925724, 0.8009114439747629, 0.035052794134785015, 0.7440970734567838, 0.1808184915434804, 0.053748898055190564, 0.39700631809147746]",complete
SNEA.S1NB0200MS111C9,2018.03,69709,REVISED,Dollars,37.06,-0.9,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-04-04,2021-04-04,"[0.6686400959566903, 0.6736743876977359, 0.6522483207428709, 0.20949016324655811, 0.3794181936925969, 0.10575452912910055, 0.14249702257703145, 0.9884728584551666, 0.9201329435794511, 0.8301654583084603]",complete
SNEA.S1NB0200MS111C9,2019.03,72864,REVISED,Dollars,36.99,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Corporate business enterprises,National private and foreign control,training,2020-04-05,2021-04-05,"[0.8700668761095017, 0.8703456948652063, 0.4048604412153203, 0.5579356318400972, 0.19997670261067968, 0.7682536015390592, 0.6504382147404373, 0.8159608039128176, 0.9695244537172395, 0.5347268103342607]",complete
