Series_reference,Period,Data_value,STATUS,UNITS,lon,lat,MAGNTUDE,Subject,Group,Series_title_1,class_prob,subset,start_date,end_date,Series_title_3,Series_title_4,Series_title_5,EO_DATA,EO_STATUS
PRDA.S1CAAZP,1994.03,15.6,FINAL,Percent,37.33,-0.98,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-02,2021-03-02,Percentage Change,,,"[0.00610156670895623, 0.14689492927660996, 0.751516551750539, 0.8004109937404836, 0.8981199576407479, 0.8526649854529315, 0.28949046785645516, 0.33998764817119165, 0.2967109748806135, 0.8560809851974469]",complete
PRDA.S1CAAZP,1995.03,-2.4,FINAL,Percent,37.04,-0.97,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-03,2021-03-03,Percentage Change,,,"[0.08193688996160775, 0.6354316892253448, 0.5840789646743498, 0.37071695225358325, 0.3028881432953776, 0.32195255298965086, 0.19042926587757036, 0.25318369718763867, 0.6338037416335741, 0.7233344307920271]",complete
PRDA.S1CAAZP,1996.03,5.1,FINAL,Percent,37.04,-0.97,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-04,2021-03-04,Percentage Change,,,"[0.42550000191667037, 0.6428264893301869, 0.3878112408498965, 0.839376698425892, 0.4972453149119429, 0.07557456485878966, 0.027968502559209685, 0.07272403436202213, 0.23952656299114294, 0.9075793597534758]",complete
PRDA.S1CAAZP,1997.03,7.2,FINAL,Percent,37.11,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-05,2021-03-05,Percentage Change,,,"[0.26010652379772126, 0.435652299890541, 0.15422006314626457, 0.3736023455808547, 0.47845321329291846, 0.9566012589911964, 0.3371643824435121, 0.15452059686615283, 0.7374174760308468, 0.8047289348108542]",complete
PRDA.S1CAAZP,1998.03,0.6,FINAL,Percent,37.02,-0.88,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-06,2021-03-06,Percentage Change,,,"[0.615872122293225, 0.8535813425548752, 0.346697405093778, 0.15177402733966294, 0.106001286406327, 0.18972824583987224, 0.033223394648588256, 0.15277354243063124, 0.938192295991757, 0.08424265129279629]",complete
PRDA.S1CAAZP,1999.03,-5.0,FINAL,Percent,37.11,-0.9,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-07,2021-03-07,Percentage Change,,,"[0.35805354988651217, 0.6716739423417001, 0.9418885830456438, 0.47091788859228334, 0.7924975227729667, 0.4503982534839639, 0.6020629532362217, 0.5951662325681453, 0.8252557158367598, 0.37471215583849726]",complete
PRDA.S1CAAZP,2000.03,3.1,FINAL,Percent,37.11,-0.9,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-08,2021-03-08,Percentage Change,,,"[0.7534809569979057, 0.5706408834764434, 0.6001720335154058, 0.25291434406190183, 0.18304229557659524, 0.40565222930497413, 0.5180564482397987, 0.6277614385658633, 0.6145209460314917, 0.21086441765862707]",complete
PRDA.S1CAAZP,2001.03,1.9,FINAL,Percent,37.02,-0.87,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-09,2021-03-09,Percentage Change,,,"[0.18306762575071867, 0.2454021506387335, 0.37154285814285837, 0.26333279585010316, 0.5814482840882499, 0.08375228017373071, 0.15999396242586206, 0.27343259666762276, 0.3663992773613224, 0.9594141020088799]",complete
PRDA.S1CAAZP,2002.03,-3.8,FINAL,Percent,37.01,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-10,2021-03-10,Percentage Change,,,"[0.32523711631102037, 0.26523372728952543, 0.7129298534277546, 0.8745171305218203, 0.5124651408224906, 0.5933802335833122, 0.5950130980661479, 0.15523854976235907, 0.36319861422198374, 0.4359852215203649]",complete
PRDA.S1CAAZP,2003.03,-2.4,FINAL,Percent,37.01,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-11,2021-03-11,Percentage Change,,,"[0.7244512100407325, 0.7507140040685998, 0.7686299171233494, 0.8963447494150065, 0.17387188695919564, 0.8780760909843551, 0.8221487703642849, 0.8851617745669178, 0.6374402426286534, 0.7405571249434537]",complete
PRDA.S1CAAZP,2004.03,9.4,FINAL,Percent,37.0,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-12,2021-03-12,Percentage Change,,,"[0.16814755860030073, 0.2649755631151014, 0.2401016863870744, 0.9059018718444006, 0.797116086120587, 0.29738492037319764, 0.3313054073036694, 0.9782538355107574, 0.7240548429810563, 0.23695083695579888]",complete
PRDA.S1CAAZP,2005.03,-4.3,FINAL,Percent,37.0,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-13,2021-03-13,Percentage Change,,,"[0.4280270502172756, 0.42661925880254037, 0.5330281411016697, 0.6016970770502451, 0.939351988776574, 0.709386297466597, 0.44212986955953915, 0.9500463754001818, 0.5512839055653374, 0.1038941854154799]",complete
PRDA.S1CAAZP,2006.03,3.8,FINAL,Percent,36.99,-0.85,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-14,2021-03-14,Percentage Change,,,"[0.9453044016575135, 0.6100441282585805, 0.29632342105834775, 0.7646251850363666, 0.7555983915581536, 0.06498951895950988, 0.4653265326847188, 0.9623479944279286, 0.5524414137994514, 0.014866209198278857]",complete
PRDA.S1CAAZP,2007.03,2.8,REVISED,Percent,37.13,-0.89,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-15,2021-03-15,Percentage Change,,,"[0.232573977189534, 0.07458178019352546, 0.49317494544869245, 0.7934821735922007, 0.7737533215892152, 0.13000927728726053, 0.6171388639176054, 0.09131076674054073, 0.5162783484586998, 0.021440863643031216]",complete
PRDA.S1CAAZP,2008.03,-16.7,FINAL,Percent,36.99,-0.89,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-16,2021-03-16,Percentage Change,,,"[0.11990691181585666, 0.49768665738096984, 0.925013015304933, 0.9803802983065315, 0.598660170288598, 0.2072617685360746, 0.3369321995802067, 0.16636980365465648, 0.20063190384887664, 0.3131929468561998]",complete
PRDA.S1CAAZP,2009.03,7.7,REVISED,Percent,37.06,-0.88,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-17,2021-03-17,Percentage Change,,,"[0.6930641959640995, 0.14548318642915758, 0.5217179244650506, 0.5763177866058066, 0.17563908909552206, 0.22366482509440122, 0.2891903738907532, 0.27769983244097185, 0.29329839154514803, 0.5888772960094856]",complete
PRDA.S1CAAZP,2010.03,1.6,FINAL,Percent,37.06,-0.9,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-18,2021-03-18,Percentage Change,,,"[0.02922117370516586, 0.20077560995624955, 0.4199100296210452, 0.10041032991183585, 0.26611343003525445, 0.9643039344617206, 0.7013359433936639, 0.9326207479297246, 0.4391036038993482, 0.012742413356922278]",complete
PRDA.S1CAAZP,2011.03,-8.3,FINAL,Percent,37.05,-0.89,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-19,2021-03-19,Percentage Change,,,"[0.7296359638728733, 0.4306652783347962, 0.25232389877269423, 0.9223094416929278, 0.28655603830739373, 0.7071964116490655, 0.6915764211926849, 0.17011769455871395, 0.5228281282813221, 0.6745611712599768]",complete
PRDA.S1CAAZP,2012.03,12.0,REVISED,Percent,37.05,-0.89,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-20,2021-03-20,Percentage Change,,,"[0.20146819262860693, 0.006477124503903808, 0.8900447568229413, 0.994724245928304, 0.7565665794721393, 0.07980328913981471, 0.4612420681405921, 0.34804372941627504, 0.42073700574605166, 0.21058538147718397]",complete
PRDA.S1CAAZP,2013.03,4.2,FINAL,Percent,36.99,-0.88,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-21,2021-03-21,Percentage Change,,,"[0.004486773898185192, 0.4972543410912722, 0.8151738905223135, 0.1498897750202033, 0.9623682853288342, 0.18066249120166777, 0.8738097643744798, 0.8964484198135796, 0.6156464140065706, 0.4909064408670055]",complete
PRDA.S1CAAZP,2014.03,-1.5,FINAL,Percent,37.09,-0.88,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-22,2021-03-22,Percentage Change,,,"[0.44386486136055836, 0.33659888143473937, 0.09093776752248672, 0.171291080046152, 0.3107298598651137, 0.30481023343424185, 0.9186959042362841, 0.9421805198570222, 0.018927985977586048, 0.5127695365280905]",complete
PRDA.S1CAAZP,2015.03,3.3,FINAL,Percent,37.05,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-23,2021-03-23,Percentage Change,,,"[0.06606026582232738, 0.8258780326308942, 0.9842256019527551, 0.346838415552459, 0.4620863701819605, 0.6288049950203746, 0.9894375175603723, 0.11044900395914137, 0.6896477631708978, 0.9236480938207573]",complete
PRDA.S1CAAZP,2016.03,1.4,FINAL,Percent,37.05,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-24,2021-03-24,Percentage Change,,,"[0.4777277673007164, 0.13326836133581665, 0.39633883138853, 0.05326911045610638, 0.6110174133324879, 0.9819557112010455, 0.42007847587343683, 0.509019694632391, 0.6578685066706963, 0.09767166127781568]",complete
PRDA.S1CAAZP,2017.03,-0.5,REVISED,Percent,37.05,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-25,2021-03-25,Percentage Change,,,"[0.03395010948478372, 0.39904251208778874, 0.8431136326833274, 0.16480682591311557, 0.3074620429717424, 0.12927018638783772, 0.5115508072752191, 0.36520098886680474, 0.2943562095555804, 0.4032271374711963]",complete
PRDA.S1CAAZP,2018.03,-5.5,FINAL,Percent,37.05,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-26,2021-03-26,Percentage Change,,,"[0.17264860743059718, 0.1966828790036268, 0.7145625065839116, 0.6888941725004304, 0.9427929514895925, 0.7302263804213631, 0.5727989234937859, 0.8267947318518962, 0.9397973203842982, 0.7373511199833932]",complete
PRDA.S1CAAZP,2019.03,6.1,REVISED,Percent,37.05,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-27,2021-03-27,Percentage Change,,,"[0.587601518614959, 0.41055157637646766, 0.24703467548088298, 0.6965526990107894, 0.6578384965042843, 0.7331279206222887, 0.485867255290823, 0.15151231995404124, 0.4224668843748328, 0.8674801694371631]",complete
PRDA.S1CAAZP,2020.03,-2.1,REVISED,Percent,37.05,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-28,2021-03-28,Percentage Change,,,"[0.9642882776176968, 0.638425287518461, 0.20632565259943603, 0.8587933360846327, 0.7350236702221665, 0.24723669313938346, 0.3459664320147058, 0.6029608858228301, 0.374634359425272, 0.703602531304293]",complete
PRDA.S1CAAZP,2021.03,4.5,REVISED,Percent,37.05,-0.92,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-29,2021-03-29,Percentage Change,,,"[0.814829473737545, 0.8902017396425164, 0.8980510330322972, 0.038439066433218594, 0.9349916085428678, 0.32720758498010183, 0.08387273774955162, 0.007742246710771616, 0.3464684388324769, 0.6407695096297421]",complete
PRDA.S1CAAZP,2022.03,-0.9,REVISED,Percent,37.05,-0.92,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-30,2021-03-30,Percentage Change,,,"[0.486995596314338, 0.6941784052120675, 0.3692628861509696, 0.25972940768647945, 0.6188333664159213, 0.9694881525797272, 0.7249898525397943, 0.7536143593184284, 0.9760990562449121, 0.2938715511381761]",complete
PRDA.S1CAAZP,2023.03,2.8,PROVISIONAL,Percent,37.05,-0.92,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Agriculture, Forestry and Fishing",training,2020-03-31,2021-03-31,Percentage Change,,,"[0.22650671272984213, 0.5142719211981344, 0.028891748672624673, 0.7082621560267112, 0.4002637962111846, 0.3087988964956486, 0.5109001544830376, 0.5837054857122966, 0.32374039505759744, 0.48951897183029214]",complete
PRDA.S1CBB1I,1978.03,1000.0,FINAL,Index,37.05,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-01,2021-04-01,Index,,,"[0.9221110063940704, 0.8748122537590687, 0.6841532562790127, 0.07577385642526224, 0.23930643614059377, 0.055264623546327885, 0.30764271800833276, 0.2634337719295341, 0.40904284855603135, 0.3207041673499822]",complete
PRDA.S1CBB1I,1979.03,816.0,FINAL,Index,37.05,-0.91,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-02,2021-04-02,Index,,,"[0.5284209804513595, 0.44426356575283354, 0.9980835793725599, 0.23922592330118253, 0.47906812483993877, 0.964855945008861, 0.7619524258838387, 0.10267067682286513, 0.20434495056952884, 0.7436789994957076]",complete
PRDA.S1CBB1I,1980.03,580.0,FINAL,Index,37.06,-0.9,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-03,2021-04-03,Index,,,"[0.06861482540101216, 0.19744009741123758, 0.9494838094729819, 0.5836125307408969, 0.5498442465592849, 0.7070924337927853, 0.21756535297533497, 0.12111883553842662, 0.17580168253350237, 0.6842143085807186]",complete
PRDA.S1CBB1I,1981.03,539.0,FINAL,Index,37.06,-0.9,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-04,2021-04-04,Index,,,"[0.6656005449174383, 0.5210714909502351, 0.7359239484747285, 0.9590852621793843, 0.569360179776261, 0.5162395225767593, 0.6156740991346312, 0.12291465925272671, 0.46571295876315977, 0.24859443987875252]",complete
PRDA.S1CBB1I,1982.03,600.0,FINAL,Index,36.99,-0.88,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-05,2021-04-05,Index,,,"[0.4112565129565061, 0.22178215821183556, 0.8987670717613405, 0.4181472210931655, 0.4069180529274612, 0.11627995462974505, 0.006794162017387806, 0.8293084849308333, 0.03654339405584084, 0.50134688286277]",complete
PRDA.S1CBB1I,1983.03,806.0,FINAL,Index,36.99,-0.88,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-06,2021-04-06,Index,,,"[0.22725290666111686, 0.22387499158627633, 0.5433990867888798, 0.4291616580467602, 0.0700479054805323, 0.9611862521461472, 0.5478418984680238, 0.15410691403096055, 0.48614813784653843, 0.6897475706139987]",complete
PRDA.S1CBB1I,1984.03,739.0,FINAL,Index,36.98,-0.88,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-07,2021-04-07,Index,,,"[0.6866432910189002, 0.003474087187517627, 0.5236544746515606, 0.9692044346378362, 0.4777327072232852, 0.9619466965717985, 0.8811418865220608, 0.9085150367664706, 0.01582727723600119, 0.5418428713095034]",complete
PRDA.S1CBB1I,1985.03,829.0,FINAL,Index,37.0,-0.85,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-08,2021-04-08,Index,,,"[0.3959332309935142, 0.25434150748844075, 0.12384446637777635, 0.3412471270501888, 0.13787187971971626, 0.10728955591908773, 0.7036454766475401, 0.6108598849178489, 0.43274913609388077, 0.22397160714394293]",complete
PRDA.S1CBB1I,1986.03,1101.0,FINAL,Index,36.93,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-09,2021-04-09,Index,,,"[0.24114947609736626, 0.30109387036670376, 0.05812251300183158, 0.7798275930796817, 0.04009763329144134, 0.4844603804876486, 0.6984911398271626, 0.9813395229834391, 0.4585280701060116, 0.14495549410461606]",complete
PRDA.S1CBB1I,1987.03,1020.0,FINAL,Index,36.93,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-10,2021-04-10,Index,,,"[0.5063414359349875, 0.6726745322266406, 0.040179568790473574, 0.3188781429044706, 0.9469193651913457, 0.3467659272310578, 0.8848423309837937, 0.7802558090456592, 0.11831594771071663, 0.9824864635800604]",complete
PRDA.S1CBB1I,1988.03,1007.0,FINAL,Index,36.92,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-11,2021-04-11,Index,,,"[0.5535192804500257, 0.4973943249625976, 0.2526342677672129, 0.2345968803615066, 0.9705863090926127, 0.027772662174306517, 0.07018897942195934, 0.03337876768001935, 0.684560902163242, 0.08384899630685705]",complete
PRDA.S1CBB1I,1989.03,974.0,FINAL,Index,36.92,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-12,2021-04-12,Index,,,"[0.3147803320272592, 0.3139262752836336, 0.13840466159631204, 0.7577845129737717, 0.3150849646404883, 0.789956619457954, 0.9092562000648277, 0.516673488920169, 0.8464136620795146, 0.47731779518111517]",complete
PRDA.S1CBB1I,1990.03,802.0,FINAL,Index,36.92,-0.86,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Mining,training,2020-04-13,2021-04-13,Index,,,"[0.9844060407739277, 0.6440649314382685, 0.7988482101350248, 0.31707965073518707, 0.5417109190255214, 0.7540762188787388, 0.9123551859583913, 0.44360713549208763, 0.13704981288144547, 0.38323105613128494]",complete
